delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,label
85.5964650223952,69.93297140851782,82.96146765112745,173.5234629290389,0.4780994238517122,0.40301738005952753,0.4932846750378605,0.8429572594183419,1.0317617014967542,1.6491085961987544,3
95.93866673215642,80.62014817114904,94.50487830247124,200.48844540301567,0.4713731911706954,0.4021186757625304,0.47852466778972463,0.8530792232028183,1.0151715811441628,1.670793519241979,3
101.63025949675664,87.88069753468211,101.08834397337182,219.14893675232423,0.4612769081677952,0.401009007102792,0.46374972656890506,0.8693455059253044,1.0053608111685712,1.6898087885893087,3
104.12425640037361,91.33102479479444,103.28554245268455,228.78686652553728,0.4514487392621192,0.3991969739425582,0.455114657504832,0.8842575894553053,1.0081203421870324,1.698968720352137,3
105.77632558510814,92.70365564994904,102.67358192721113,231.2415064120194,0.44401017585601754,0.40089539757958664,0.45742793854940106,0.9028968689888494,1.0302194936580342,1.6823615473027447,3
108.59060061127963,92.74956877500601,100.32713591207889,229.83121362067394,0.4365252844971019,0.4035551451600695,0.4724797772268806,0.9244714097717946,1.0823652008410005,1.6398036742450544,3
113.4130541320456,91.53540055029094,97.92396816463109,228.47359105563822,0.4286008186424684,0.4006388665200264,0.4963945881361277,0.9347599190057372,1.158174615037802,1.5925836558571518,3
119.3093226837257,93.05803240282555,97.08548301977662,228.57114594696225,0.4247495134066676,0.4071293951705469,0.5219789321588749,0.9585164486833663,1.2289100179830388,1.5334589858879963,3
126.70450062074626,96.10695591991372,96.93434410672317,229.3822199900286,0.42258874341235764,0.4189817149912123,0.5523728065159287,0.9914644474625163,1.3071167065539393,1.464541227650938,3
132.106370126538,98.76345159216758,96.55578005160923,231.66271466733298,0.4167946498868541,0.4263243298948285,0.5702530522282897,1.0228642090548938,1.3681870733779677,1.4216604503591093,3
132.73418562759684,102.15639811251435,94.98106420933674,235.62389223489237,0.40310455492624897,0.43355704357296293,0.5633307572021379,1.0755448884775949,1.397480505535849,1.4074849284295647,3
132.91027134245172,105.78002983433372,92.66941173384028,239.47007504645222,0.38697700209875635,0.4417254632496966,0.5550182890980007,1.14147729930723,1.4342410171350706,1.3915080970730105,3
133.20759556836774,108.17530561870176,89.40765379062792,242.69376928835436,0.3683969887352116,0.44572757650887307,0.5488710977581727,1.209911020280471,1.489890293736028,1.37582828545758,3
132.2571134103146,108.27830906251349,87.492028023121,242.51889704799737,0.3607637552706059,0.44647369908285506,0.5453476616469163,1.2375791430266014,1.5116475911995524,1.3719847234076212,3
129.07199030951415,105.91793219274722,86.16287501917287,237.91773259975525,0.362154069298076,0.4451872125518742,0.542506810648913,1.2292757428205416,1.4980000409781264,1.379125556398315,3
124.1719028322036,102.22903429293042,85.76833855984523,230.24618092328149,0.37250710615879196,0.443998827181387,0.5393005970143667,1.1919204220284583,1.4477592188119874,1.3958180716737156,3
118.69627775093446,98.49214039027937,86.40064520075525,221.35896936070787,0.39031915196516864,0.44494307447639453,0.5362162558568704,1.1399468159228332,1.3737892520957344,1.4170166954361294,3
113.0738364991368,94.091219427081,89.49427747265041,213.66868350038993,0.41884601901657287,0.4403603648679255,0.5292017278654242,1.0513657642058223,1.2634756064005583,1.4633885025523434,3
108.44647775400223,89.01907282164814,94.03825269517756,207.4465720844321,0.45331311937467633,0.4291180708708785,0.5227682321492583,0.9466261895592748,1.1532166394619063,1.526771752848651,3
105.83487697824816,84.42654948193243,98.60282516349348,205.05294582278,0.48086519687804147,0.4117304881584062,0.516134389357749,0.8562285040204949,1.073345279942671,1.5959922966825066,3
103.12810574062453,81.6986331344883,102.71083175333811,206.7277870485485,0.49684095795606437,0.39519908910601353,0.49885942868631233,0.7954237322377938,1.0040626093680998,1.6742091576423574,3
100.60221481712831,82.4874560722723,106.0541455295708,210.48610650182889,0.5038534243049876,0.3918902650781636,0.47795180636425616,0.7777862492821889,0.948592950466775,1.728880993087878,3
98.70310149371363,84.63863238719658,106.72810007903166,212.89669569502072,0.5013140280576363,0.3975572852875242,0.4636196967336122,0.7930304420721634,0.9248089436673608,1.74332809561878,3
99.7085820151802,87.94483271501933,104.68447304966072,213.45198551144904,0.4904356958724364,0.4120122495197038,0.4671241721002032,0.8400943344606572,0.9524677262107434,1.695340631123145,3
111.72944408176534,93.65166441494125,102.12703466555762,212.4241150300506,0.48076949573785543,0.44087115251341785,0.5259734473459359,0.9170114918310197,1.0940241675248223,1.5315486024881992,3
133.0310647578352,101.66870691054139,99.30944240192316,213.59940797571838,0.46493313508253026,0.47597841152302683,0.6228063364902113,1.0237566987746227,1.3395610884555627,1.3332303144281366,3
158.88246863987249,110.63993870466976,98.63292993553387,215.82273739182438,0.45700898398145423,0.5126426438740043,0.7361711308082554,1.1217342805996298,1.6108460809561016,1.1667143760903556,3
181.90604916556094,118.33242086804768,101.81608534675426,218.74232662290075,0.46546128917371976,0.5409671858892038,0.8315996815703462,1.162217349695226,1.7866140555890055,1.0676793414707042,3
196.95213355314004,124.47112010704586,105.63034300454812,221.63385146204803,0.47659841810146936,0.56160698957289,0.8886374182188752,1.1783651985460892,1.8645412667519208,1.018172116484719,3
201.16829651020032,129.70359372110332,107.08475166938274,222.967560708056,0.48027054397206614,0.5817150858592006,0.9022312298316854,1.211223742868217,1.8785895598963935,0.9975229752721153,3
204.11297356660742,141.19964560242533,109.08135928649003,223.70706123350652,0.48760802938012926,0.6311809954672841,0.9124118498591035,1.2944434001008387,1.8711993955862565,0.9637308399583695,3
224.6628790033138,161.29281464011183,113.72578504762464,225.87977695174123,0.5034792692925402,0.7140648747611067,0.9946126299359352,1.4182607275260195,1.975478814318427,0.8799081542067327,3
266.35556652882747,185.33523138177225,120.61250413222464,230.4966000734818,0.5232723783941874,0.8040692631591433,1.1555726481167787,1.5366170590289179,2.208357818662219,0.7773218002886993,3
323.3650843843133,208.0291715493279,125.6753438872891,239.68018549081734,0.5243459889265815,0.8679448037113521,1.3491523453310335,1.6552902511720768,2.57301929226723,0.6875413599196504,3
372.7255824727673,222.46180908862857,129.33671279971279,250.58096228680301,0.5161474024977211,0.8877841598916417,1.4874457303989574,1.7200205902335457,2.8818235318069334,0.6383160672974805,3
401.0806180606462,222.9286209626159,131.01501371978213,259.3111043622743,0.5052425889820196,0.8596956212533431,1.5467159381663453,1.701550185991818,3.0613332523743155,0.6255133637011834,3
401.0991575800669,208.41951137398215,127.74203408062812,261.7539091952221,0.4880234051647159,0.7962422109178056,1.532352119642721,1.6315656226550461,3.1399152242002146,0.63902217128843,3
371.85606672165045,181.42081862155166,119.71043548381995,258.4939463348017,0.46310730746773787,0.701837784574557,1.4385484534327235,1.5154971067336271,3.1062961655662047,0.6835716290298635,3
319.6277815936492,148.50884255087243,108.26325462576398,249.1446998668697,0.43453966583922665,0.5960746611516441,1.2829001851712765,1.3717382048436126,2.9523200895679125,0.7634693293774337,3
254.28837706498018,119.1156894422794,99.96748916517544,236.25838220408562,0.42312779861000294,0.5041755062022918,1.0763147309005097,1.1915442754140355,2.5437107522508806,0.9004344128178484,3
193.28723469237968,100.41558922204341,96.48550950421388,224.52658401431773,0.4297286663304918,0.44723251664328556,0.8608656990036158,1.0407323310829166,2.0032773385928806,1.0929826592748924,3
152.81076235091436,95.56805300885289,94.63670368903519,218.28059244640698,0.4335552814310357,0.43782203418894006,0.7000657302523723,1.0098413119171816,1.6147092660056306,1.2598389105052834,3
141.9818622409733,100.33141361247125,93.97453929612956,219.60576099677348,0.42792383437295284,0.4568705900841342,0.6465306811466541,1.0676446446447596,1.5108545708701437,1.294111101376724,3
143.0849340523998,106.24033323675766,93.09209652314684,227.254313605965,0.4096384136609117,0.4674953427769349,0.6296247221097593,1.1412390224807278,1.5370255843021274,1.2848533709084002,3
141.9853262691294,112.08284566706445,91.08859465577746,237.31337263297456,0.3838325402616639,0.47229890344363423,0.5983030989522948,1.230481665576508,1.5587607516142936,1.2925742126063167,3
136.884105291873,114.83763595957083,88.56218711940056,244.76481797070653,0.36182564084843144,0.4691754187209806,0.5592474703952564,1.2966892496088134,1.5456269740416897,1.3241883813172421,3
128.79177843078597,113.99392408032622,86.37028720000676,246.8706930601259,0.3498604315052135,0.4617555962892799,0.521697317872472,1.3198280077076936,1.491158390298555,1.372572506590994,3
118.09593688502078,111.41779804550636,82.96560656444078,244.38169486131125,0.33949190266285895,0.4559171181325055,0.4832437918561832,1.342939594601364,1.423432453221368,1.4262645393524649,3
108.41783905647843,110.40504595345583,79.81191153661315,241.4783370979359,0.33051375330717137,0.4572047632938563,0.4489754251227414,1.3833153952566126,1.358416769741726,1.4682662127407877,3
99.33777715128022,110.32010061436246,77.16836786501165,240.08231430190358,0.3214246250890951,0.45950948504951056,0.41376549305653115,1.4296026165454498,1.287286227499963,1.5131827410823107,3
92.53483986735283,111.46552585702638,76.08450040474402,238.94001025608944,0.31842511567317133,0.46650004634033726,0.3872722687513761,1.4650227742058786,1.216211440899244,1.544235028904099,3
90.15820020628829,111.79859035197204,77.06945184184741,238.0886530576132,0.32370065037579926,0.46956706636884027,0.37867491393834557,1.4506213250535576,1.1698305625852903,1.5605224465504866,3
90.16654864816532,109.6929910604705,80.3615608815913,237.6554497205646,0.3381431436816638,0.4615631208518365,0.37940029885358484,1.364993286057467,1.122010917396455,1.5912025568845767,3
89.60137941176144,106.42044342784739,86.60987130358897,236.93697429668924,0.36553970337756264,0.4491508501099924,0.3781654580410224,1.2287334206376714,1.034540036408627,1.6505654366096492,3
89.70596209323048,102.15879807383104,92.15677120730732,235.9552661634018,0.3905688256327692,0.4329583303433663,0.3801820724404093,1.108532739759557,0.9734060874532624,1.710121426597639,3
89.28759602214812,97.50856833239277,95.17604917383355,233.59582277409967,0.4074390031617738,0.41742428085577993,0.3822311330819227,1.0245074173471838,0.938130935221628,1.7600568677840787,3
90.7401343020561,94.39872856818346,98.2121168424594,229.55247248036886,0.42784168596074873,0.41122941324997647,0.3952914700573139,0.9611719164918018,0.9239199522357411,1.7703716239877332,3
101.91259300542444,94.49659186199636,101.13727912967484,228.1489543837747,0.4432949491390149,0.41418814351891103,0.4466932284686034,0.9343398663200737,1.0076659554461171,1.6765317453749566,3
125.4165286415719,101.70611305455996,104.86941993803974,229.88079911116907,0.45619042714100483,0.44242978729761356,0.5455720056937907,0.9698357549288557,1.1959304124660177,1.4738742758067784,3
155.52130937717163,112.0306542373552,110.4970383253991,232.5272928917467,0.4752002956351498,0.4817957188772295,0.6688303443569299,1.0138792490296418,1.4074703877508647,1.2820848951471542,3
181.80146186775437,121.0343482930972,117.44626779810166,234.94428414396998,0.4998898705964369,0.515161919065583,0.773806702853641,1.0305508260267895,1.5479543562872835,1.1636356735846365,3
197.89456965716917,126.38419494451325,121.5728745134607,236.8872543615176,0.5132098594377151,0.5335204516813565,0.8353955985962798,1.039575608048322,1.6277855602999503,1.1054073470252714,3
200.36759356713378,125.8086555138208,120.82322616783658,238.0823237717554,0.5074850759759356,0.5284250150146844,0.8415895409321611,1.041262177017678,1.658353281254065,1.1003423791611333,3
189.28513978764548,119.02385308844505,117.1735801746042,239.30444825450158,0.48964229887607214,0.4973741773569647,0.7909804484133103,1.0157908712107602,1.615425077100021,1.1562362326952118,3
168.3781723105997,108.53931362836566,109.58147737299039,239.27692234937044,0.4579692696522963,0.4536137984501757,0.7036958293234363,0.9904895994322339,1.5365568739092534,1.2597918782176574,3
141.7947064784125,95.57823334269365,99.90761439051512,239.07520301191707,0.4178919985504941,0.399783131577763,0.5930966687136705,0.9566661552852324,1.4192582551733315,1.428060071455084,3
115.03151336739754,83.09491331415957,90.73295597217245,240.51722141514688,0.3772409952115738,0.34548425607633665,0.4782672637351251,0.9158184302916853,1.2678029954482843,1.6719131462443837,3
96.30835284229416,74.08089902258202,85.05379503630893,242.61694790449826,0.35056823429247325,0.3053409898295424,0.39695641081184563,0.8709887547164398,1.1323228175906874,1.9230716688671186,3
91.43499861112971,69.55678318819201,85.93099533690086,244.27007664122738,0.3517868275904803,0.2847535979216718,0.3743192775324062,0.8094492902763182,1.0640514316475664,2.0510430301947213,3
92.68715227644228,69.51416236493134,88.96020743824332,242.5284720185022,0.366803149740937,0.28662268716898603,0.38217019018439735,0.7814073771488051,1.0418945160484954,2.043686761661985,3
95.46521115092442,73.29943118376103,91.79579853089488,236.97379106086464,0.38736688188154084,0.30931450628198254,0.40285134792144595,0.7985052949791738,1.0399736445322665,1.948095199584285,3
100.17560753560213,82.11719758218665,92.14761028240633,228.77255569019064,0.4027913663175353,0.3589468908735353,0.43788297609990584,0.891148422954439,1.0871210574923458,1.760465344560549,3
103.27315429937374,90.86709810681462,91.21619210394704,216.5904913797889,0.42114587543919696,0.41953410571233357,0.47681296460187383,0.9961728944271803,1.1321800649350389,1.5854861610034887,3
103.46930577054125,96.81485990951364,89.81856886571406,205.8566663884657,0.43631605641675086,0.4703022817187632,0.5026279089514039,1.0778935929636064,1.1519812336938495,1.4762786376557988,3
100.98724438715563,98.72873132719073,88.66530440010948,200.60332496123016,0.44199319436627227,0.49215899759523757,0.5034175999160185,1.1134990399589586,1.1389713831178245,1.4484000507554808,3
97.00413912894352,96.61996659332291,88.84207193058889,201.2761773715585,0.4413938752750915,0.4800367726328644,0.48194545621696994,1.0875474253775936,1.091871643929371,1.498358111041668,3
92.62929936836211,91.44644936752115,90.08736101183938,208.89764378185606,0.43125120695910873,0.43775720832454784,0.4434195507972862,1.0150863377550061,1.0282163705093845,1.624249836531628,3
88.1131517751943,85.61239239915454,90.7557149674401,219.52987999903414,0.413409395421887,0.3899805912504084,0.40137202177481246,0.9433278381407628,0.9708826800252319,1.7860677682210937,3
87.76953035732382,82.28657905620453,91.9407127072243,228.0612818147681,0.4031403839161912,0.3608090702701473,0.3848506404020408,0.8949960973028092,0.9546318249328437,1.8817435940736364,3
90.2516556473534,81.77407631180253,93.34475293425255,232.52899181751698,0.4014327512653012,0.3516726050916559,0.3881307657248206,0.8760436311765715,0.9668637262441759,1.8943313947307705,3
94.08717131745732,82.53050227757662,94.3912118413132,234.639805849839,0.4022813243449415,0.35173274193038306,0.4009855487933267,0.8743451923927374,0.9967789318737954,1.8629563564832494,3
97.48102677029917,83.90000783227599,95.73572921991556,233.16330272485828,0.41059518415248825,0.3598336738748346,0.41808048535549586,0.8763709068277779,1.0182303677488524,1.8133044210792273,3
100.16842694077405,86.90019610414402,96.33283239422062,228.52736579136197,0.42153740345552027,0.38026166276944295,0.4383213651192416,0.9020828511355751,1.0398160673907846,1.7365830404791007,3
101.43386845567161,90.82476003794538,96.74104353832058,222.1703126730432,0.43543641080745776,0.40880691459262414,0.45655905703723204,0.9388441215435962,1.0485091409572416,1.6587622553541295,3
100.7908968857458,93.06513384965523,96.57265721355454,216.03269231887424,0.44702797607599515,0.4307918993681141,0.46655390813244957,0.9636799538802894,1.0436794408883594,1.6125644806950148,3
98.87610722471184,92.42299463353775,95.68643251048381,211.7662261233824,0.45184935417762767,0.4364387859454457,0.4669115988642267,0.965894455553158,1.0333346602077422,1.6071829697438154,3
95.66940482385452,89.70244196991852,94.28698697813839,211.97216769801386,0.44480833499077266,0.4231802832611171,0.4513300300827698,0.9513766941212911,1.0146618095457507,1.652134129174787,3
91.04725376410177,86.36674659153576,91.42657080024651,217.15567454052754,0.4210185664901133,0.3977181198431783,0.41927181482475934,0.9446569617079293,0.9958511291321044,1.7393342392494477,3
87.86560425045319,84.02704007944646,88.37225726042588,224.60172258323007,0.39346206362098585,0.3741157419142624,0.39120627945270126,0.9508305285427483,0.9942668318578801,1.820752604416221,3
87.94465655319948,84.07705329355322,86.97056644493092,229.4023414946577,0.37911804159573625,0.36650477386479163,0.3833642498162885,0.966729972338287,1.0112002272502771,1.8391452347580588,3
89.6662953270602,83.96552622117062,88.04588244947561,230.5722812897949,0.38185805317515636,0.36416140635585986,0.3888858401603056,0.9536564787041976,1.0184041869137315,1.835021719511051,3
92.07331644408347,84.21099536688334,90.97921002741462,229.33684734594004,0.3967055930187192,0.36719348129808554,0.4014763327813464,0.9256070188069139,1.0120258948867458,1.8170423339589967,3
95.47937628035207,84.79627575723593,92.9287238182225,226.86905379026686,0.4096139260321159,0.37376748543072497,0.42085676598545557,0.9124872512303687,1.0274474065426626,1.7739377114653874,3
101.38666216856443,88.62873917202245,95.09418974163661,224.67203190499185,0.4232577990920096,0.3944805164244979,0.451265167759903,0.9320100356585372,1.0661709452914416,1.6828437031452728,3
112.67677251311778,96.31102703785822,98.93853508251475,222.29154597103883,0.4450845606850245,0.4332644618451035,0.506887349318259,0.9734430265976226,1.1388562850576405,1.5370757610910182,3
127.93106959577815,109.46347643809726,104.03794021053908,221.44850889302325,0.4698064607912869,0.49430667646074145,0.5777012012195519,1.0521495928944637,1.229657847290009,1.3710780409298724,3
143.50114051255838,123.24110335442458,109.07284442261124,223.76407333818292,0.4874457404865231,0.5507635855741942,0.6413055428057023,1.129897216917873,1.315644982692044,1.2477848012959312,3
157.88573906071406,133.64371577956086,114.50900505890594,226.3304745158764,0.5059371934064207,0.5904804294049503,0.6975893962067351,1.167102235416434,1.3788063129139423,1.1691425134435343,3
169.63644284356587,139.38234096347776,116.72915025728399,226.39478694115468,0.5155999916536269,0.6156605584726053,0.7492948275688802,1.194066269276043,1.453248331455068,1.1103659556588341,3
180.60250946860566,141.43770811859565,115.49773204272928,223.38003764548884,0.5170458974764246,0.633170759613989,0.808498876498658,1.2245929475590887,1.563688795220588,1.052284004237631,3
192.10830925308838,141.77416081224106,112.55146652814224,220.11807798257763,0.5113231387430646,0.6440823130550073,0.8727511661640702,1.2596385030380035,1.7068485660740265,0.9963672080346948,3
201.9319384421224,144.20535872102803,107.8799971682424,219.0747175422544,0.49243471989155874,0.6582473794275882,0.9217491671679295,1.3367200825574277,1.8718200198615405,0.944581001210014,3
206.57954998947324,148.32921598334704,104.64531882111055,219.30553711375654,0.47716678839180293,0.6763587364709666,0.9419714281191077,1.417447217461427,1.9740926045876699,0.912772202306426,3
205.3542087716812,150.22420075895067,103.01757570795257,219.4388004574957,0.4694592546677114,0.6845835852445267,0.9358153997540529,1.4582385551842676,1.9933900342777005,0.9068502685275377,3
196.38035345342337,146.35768701036787,102.6203249796234,220.38917618840412,0.4656323271152679,0.664087454482116,0.8910616975379212,1.426205647267528,1.9136594382488774,0.9424384312022468,3
178.72585862759462,135.54146302429714,100.72377709475485,221.10972276042713,0.45553753058561464,0.6130054406117483,0.8083129787162027,1.3456749432339885,1.7744157713571456,1.0240756123274921,3
153.1332877944927,120.39443550191746,97.84123446090251,220.38917600096693,0.44394754876924286,0.5462810728118029,0.6948312552056588,1.230508140716757,1.5651201524412999,1.163430187721838,3
127.2174604707399,106.71566321426658,93.11279696331496,218.56949498108466,0.4260100293106917,0.4882459156686157,0.582045817883916,1.1460901905493286,1.3662725706850118,1.3323563890169021,3
110.36561875851221,98.07634615695018,89.36662925867489,217.9864092488193,0.40996422468094273,0.44991954541992346,0.5062958701821453,1.097460505901646,1.2349757361783782,1.474525720538794,3
99.21161959104077,93.63724599236122,87.75578379370148,218.94461448530413,0.40081270781653217,0.42767549324053494,0.4531356928978036,1.0670207927546522,1.1305422309744273,1.5903666187051844,3
94.5754700552967,90.86467704940036,88.23801284779172,220.79701185137327,0.39963408973663117,0.4115303748338984,0.42833673002313544,1.0297679437334968,1.0718223020098712,1.6664947128449368,3
96.85183763820338,89.46685748513153,90.95961178585603,224.63337339244327,0.40492474654220695,0.3982794548022454,0.431155158183016,0.9835888228696616,1.0647784850513575,1.6938342390675845,3
101.3677594576829,87.45627017310159,93.89795309984017,229.55172548055796,0.4090492149569702,0.3809872044743517,0.4415900566439798,0.9313969824252799,1.079552387578675,1.7129688377737347,3
107.99469575415895,86.30142863371059,98.40329731582703,233.46828719818643,0.4214846414335258,0.36964947003894827,0.46256687385762363,0.877017650706609,1.0974702952030984,1.7080710464996447,3
114.88858781562485,87.28703362368951,101.57326111953986,234.5412267256529,0.43307209797428037,0.37216072774186826,0.4898438940545497,0.8593505088013553,1.1310908653451068,1.66248771959918,3
118.75362641382931,90.60168767005952,101.53046261151937,233.66516961960113,0.4345126095464184,0.3877415184195229,0.5082213434169762,0.8923596459589075,1.1696354311731054,1.6010849005571808,3
118.42769965790195,93.72619822663556,98.61873593477732,230.65881403928492,0.427552427794851,0.40634128210974185,0.5134323617814657,0.9503893691014504,1.2008641008765872,1.5520692914785286,3
113.0749965413344,94.22952232546066,93.11333144610451,222.83525803934435,0.41785726489326114,0.4228663056042202,0.5074376359299909,1.0119874443543266,1.214380312520383,1.5240796062360018,3
102.67461282756628,90.22212585470999,85.12461748148786,208.58324709283144,0.40810860252646536,0.4325473263658418,0.4922476481626073,1.0598828931516866,1.206168272649155,1.5226170570882012,3
89.35110651202757,81.16320529389039,74.7998934040279,187.4156382647903,0.39911233713777305,0.4330652769712787,0.47675374018569255,1.0850711358035148,1.1945352118271348,1.5377919242771598,3
